Proverbs,Make Or Mar
Proverbs,Man Proposes But God Disposes
Proverbs,Many A Fine Dish Has Nothing On It
Proverbs,Many A Good Cow Has A Bad Calf
Proverbs,Many A Good Father Has But A Bad Son
Proverbs,Many A Little Makes A Mickle
Proverbs,Many A True Word Is Spoken In Jest
Proverbs,Many Hands Make Light Work
Proverbs,"Many Men, Many Minds"
Proverbs,Many Words Hurt More Than Swords
Proverbs,Many Words Will Not Fill A Bushel
Proverbs,Marriages Are Made In Heaven
Proverbs,Measure For Measure
Proverbs,Measure Thrice And Cut Once
Proverbs,Men May Meet But Mountains Never
Proverbs,Mend Or End (End Or Mend)
Proverbs,Might Goes Before Right
Proverbs,Misfortunes Never Come Alone (Singly)
Proverbs,Misfortunes Tell Us What Fortune Is
Proverbs,Money Begets Money
Proverbs,Money Has No Smell
Proverbs,Money Is A Good Servant But A Bad Master
Proverbs,Money Often Unmakes The Men Who Make It
Proverbs,Money Spent On The Brain Is Never Spent In Vain
Proverbs,"More Haste, Less Speed"
Proverbs,Much Ado About Nothing
Proverbs,Much Will Have More
Proverbs,Muck And Money Go Together
Proverbs,Murder Will Out
Proverbs,My House Is My Castle
Proverbs,Name Not A Rope In His House That Was Hanged
Proverbs,Necessity Is The Mother Of Invention
Proverbs,Necessity Knows No Law
Proverbs,Neck Or Nothing
Proverbs,Need Makes The Old Wife Trot
Proverbs,Needs Must When The Devil Drives
Proverbs,Neither Fish Nor Flesh
Proverbs,Neither Here Nor There
Proverbs,Neither Rhyme Nor Reason
Proverbs,Never Cackle Till Your Egg Is Laid
Proverbs,Never Cast Dirt Into That Fountain Of Which You Have Sometime Drunk
Proverbs,Never Do Things By Halves
Proverbs,Never Fry A Fish Till It's Caught
Proverbs,Never Offer To Teach Fish To Swim
Proverbs,Never Put Off Till Tomorrow What You Can Do Today
Proverbs,Never Quit Certainty For Hope
Proverbs,Never Too Much Of A Good Thing
Proverbs,Never Try To Prove What Nobody Doubts
Proverbs,Never Write What You Dare Not Sign
Proverbs,New Brooms Sweep Clean
Proverbs,"New Lords, New Laws"
Proverbs,Nightingales Will Not Sing In A Cage
Proverbs,No Flying From Fate
Proverbs,No Garden Without Its Weeds
Proverbs,No Great Loss Without Some Small Gain
Proverbs,No Herb Will Cure Love
Proverbs,No Joy Without Alloy
Proverbs,No Living Man All Things Can
Proverbs,"No Longer Pipe, No Longer Dance"
Proverbs,No Man Is Wise At All Times
Proverbs,"No Man Loves His Fetters, Be They Made Of Gold"
Proverbs,No News (Is) Good News
Proverbs,"No Pains, No Gains"
Proverbs,"No Song, No Supper"
Proverbs,No Sweet Without (Some) Sweat
Proverbs,No Wisdom Like Silence
Proverbs,None But The Brave Deserve The Fair
Proverbs,None So Blind As Those Who Won't See
Proverbs,None So Deaf As Those That Won't Hear
Proverbs,Nothing Comes Out Of The Sack But What Was In It
Proverbs,Nothing Is Impossible To A Willing Heart
Proverbs,Nothing Must Be Done Hastily But Killing Of Fleas
Proverbs,"Nothing So Bad, As Not To Be Good For Something"
Proverbs,Nothing Succeeds Like Success
Proverbs,"Nothing Venture, Nothing Have"
Proverbs,Oaks May Fall When Reeds Stand The Storm
Proverbs,Of Two Evils Choose The Least
Proverbs,Old Birds Are Not Caught With Chaff
Proverbs,Old Friends And Old Wine Are Best
Proverbs,On Shank's Mare
Proverbs,"Once Bitten, Twice Shy"
Proverbs,Once Is No Rule (Custom)
Proverbs,"One Beats The Bush, And Another Catches The Bird"
Proverbs,One Chick Keeps A Hen Busy
Proverbs,One Drop Of Poison Infects The Whole Tun Of Wine
Proverbs,One Fire Drives Out Another
Proverbs,One Good Turn Deserves Another
Proverbs,"One Law For The Rich, And Another For The Poor"
Proverbs,One Lie Makes Many
Proverbs,"One Link Broken, The Whole Chain Is Broken"
Proverbs,"One Man, No Man"
Proverbs,One Man's Meat Is Another Man's Poison
Proverbs,One Scabby Sheep Will Mar A Whole Flock
Proverbs,One Swallow Does Not Make A Summer
Proverbs,One Today Is Worth Two Tomorrow
Proverbs,Open Not Your Door When The Devil Knocks
Proverbs,Opinions Differ
Proverbs,Opportunity Makes The Thief
Proverbs,"Out Of Sight, Out Of Mind"
Proverbs,Out Of The Frying-Pan Into The Fire
Proverbs,Packed Like Herrings
Proverbs,Patience Is A Plaster For All Sores
Proverbs,Penny-Wise And Pound-Foolish
Proverbs,Pleasure Has A Sting In Its Tail
Proverbs,Plenty Is No Plague
Proverbs,"Politeness Costs Little (Nothing), But Yields Much"
Proverbs,Poverty Is No Sin
Proverbs,"Poverty Is Not A Shame, But The Being Ashamed Of It Is"
Proverbs,Practise What You Preach
Proverbs,Praise Is Not Pudding
Proverbs,Pride Goes Before A Fall
Proverbs,Procrastination Is The Thief Of Time
Proverbs,Promise Is Debt
Proverbs,"Promise Little, But Do Much"
Proverbs,"Prosperity Makes Friends, And Adversity Tries Them"
Proverbs,Put Not Your Hand Between The Bark And The Tree
Proverbs,"Rain At Seven, Fine At Eleven"
Proverbs,Rats Desert A Sinking Ship
Proverbs,"Repentance Is Good, But Innocence Is Better"
Proverbs,"Respect Yourself, Or No One Else Will Respect You"
Proverbs,Roll My Log And I Will Roll Yours
Proverbs,Rome Was Not Built In A Day
Proverbs,Salt Water And Absence Wash Away Love
Proverbs,Saying And Doing Are Two Things
Proverbs,Score Twice Before You Cut Once
Proverbs,Scornful Dogs Will Eat Dirty Puddings
Proverbs,Scratch My Back And I'll Scratch Yours
Proverbs,Self Done Is Soon Done
Proverbs,Self Done Is Well Done
Proverbs,Self Is A Bad Counsellor
Proverbs,Self-Praise Is No Recommendation
Proverbs,Set A Beggar On Horseback And He'll Ride To The Devil
Proverbs,Set A Thief To Catch A Thief
Proverbs,Shallow Streams Make Most Din
Proverbs,Short Debts (Accounts) Make Long Friends
Proverbs,Silence Gives Consent
Proverbs,Since Adam Was A Boy
Proverbs,Sink Or Swim! 
Proverbs,Six Of One And Half A Dozen Of The Other
Proverbs,Slow And Steady Wins The Race
Proverbs,Slow But Sure
Proverbs,Small Rain Lays Great Dust
Proverbs,"So Many Countries, So Many Customs"
Proverbs,Soft Fire Makes Sweet Malt
Proverbs,Something Is Rotten In The State Of Denmark 
Proverbs,"Soon Learnt, Soon Forgotten"
Proverbs,"Soon Ripe, Soon Rotten"
Proverbs,Speak (Talk) Of The Devil And He Will Appear (Is Sure To Appear)
Proverbs,Speech Is Silver But Silence Is Gold
Proverbs,Standers-By See More Than Gamesters
Proverbs,Still Waters Run Deep
Proverbs,Stolen Pleasures Are Sweetest
Proverbs,Stretch Your Arm No Further Than Your Sleeve Will Reach
Proverbs,Stretch Your Legs According To The Coverlet
Proverbs,Strike While The Iron Is Hot
Proverbs,Stuff Today And Starve Tomorrow
Proverbs,Success Is Never Blamed
Proverbs,"Such Carpenters, Such Chips"
Proverbs,Sweep Before Your Own Door
Proverbs,Take Care Of The Pence And The Pounds Will Take Care Of Themselves
Proverbs,Take Us As You Find Us
Proverbs,Tarred With The Same Brush
Proverbs,Tastes Differ
Proverbs,Tell That To The Marines
Proverbs,That Cock Won't Fight
Proverbs,That Which One Least Anticipates Soonest Comes To Pass
Proverbs,That's A Horse Of Another Colour
Proverbs,That's Where The Shoe Pinches! 
Proverbs,The Beggar May Sing Before The Thief (Before A Footpad)
Proverbs,The Best Fish Smell When They Are Three Days Old
Proverbs,The Best Fish Swim Near The Bottom
Proverbs,The Best Is Oftentimes The Enemy Of The Good
Proverbs,The Busiest Man Finds The Most Leisure
Proverbs,The Camel Going To Seek Horns Lost His Ears
Proverbs,The Cap Fits
Proverbs,The Cask Savours Of The First Fill
Proverbs,The Cat Shuts Its Eyes When Stealing Cream
Proverbs,The Cat Would Eat Fish And Would Not Wet Her Paws
Proverbs,The Chain Is No Stronger Than Its Weakest Link
Proverbs,The Cobbler Should Stick To His Last
Proverbs,The Cobbler's Wife Is The Worst Shod
Proverbs,The Darkest Hour Is That Before The Dawn
Proverbs,The Darkest Place Is Under The Candlestick
Proverbs,The Devil Is Not So Black As He Is Painted
Proverbs,The Devil Knows Many Things Because He Is Old
Proverbs,The Devil Lurks Behind The Cross
Proverbs,The Devil Rebuking Sin
Proverbs,"The Dogs Bark, But The Caravan Goes On"
Proverbs,The Dutch Have Taken Holland ! 
Proverbs,The Early Bird Catches The Worm
Proverbs,The End Crowns The Work
Proverbs,The End Justifies The Means
Proverbs,The Evils We Bring On Ourselves Are Hardest To Bear
Proverbs,The Exception Proves The Rule
Proverbs,The Face Is The Index Of The Mind
Proverbs,The Falling Out Of Lovers Is The Renewing Of Love
Proverbs,The Fat Is In The Fire
Proverbs,The First Blow Is Half The Battle
Proverbs,The Furthest Way About Is The Nearest Way Home
Proverbs,The Game Is Not Worth The Candle
Proverbs,The Heart That Once Truly Loves Never Forgets
Proverbs,"The Higher The Ape Goes, The More He Shows His Tail"
Proverbs,The Last Drop Makes The Cup Run Over
Proverbs,The Last Straw Breaks The Camel's Back
Proverbs,The Leopard Cannot Change Its Spots
Proverbs,The Longest Day Has An End
Proverbs,The Mill Cannot Grind With The Water That Is Past
Proverbs,The Moon Does Not Heed The Barking Of Dogs
Proverbs,The More The Merrier
Proverbs,The Morning Sun Never Lasts A Day
Proverbs,The Mountain Has Brought Forth A Mouse
Proverbs,"The Nearer The Bone, The Sweeter The Flesh"
Proverbs,The Pitcher Goes Often To The Well But Is Broken At Last
Proverbs,The Pot Calls The Kettle Black
Proverbs,The Proof Of The Pudding Is In The Eating
Proverbs,The Receiver Is As Bad As The Thief
Proverbs,The Remedy Is Worse Than The Disease
Proverbs,The Rotten Apple Injures Its Neighbours
Proverbs,The Scalded Dog Fears Cold Water
Proverbs,The Tailor Makes The Man
Proverbs,The Tongue Of Idle Persons Is Never Idle
Proverbs,The Voice Of One Man Is The Voice Of No One
Proverbs,The Road To Hell Is Paved With Good Intentions
Proverbs,The Wind Cannot Be Caught In A Net
Proverbs,The Work Shows The Workman
Proverbs,There Are Lees To Every Wine
Proverbs,There Are More Ways To The Wood Than One
Proverbs,"There Is A Place For Everything, And Everything In Its Place"
Proverbs,There Is More Than One Way To Kill A Cat
Proverbs,There Is No Fire Without Smoke
Proverbs,There Is No Place Like Home
Proverbs,There Is No Rose Without A Thorn
Proverbs,There Is No Rule Without An Exception
Proverbs,There's Many A Slip 'Tween (== Between) The Cup And The Lip
Proverbs,They Are Hand And Glove
Proverbs,They Must Hunger In Winter That Will Not Work In Summer
Proverbs,Things Past Cannot Be Recalled
Proverbs,Think Today And Speak Tomorrow
Proverbs,Those Who Live In Glass Houses Should Not Throw Stones
Proverbs,Time And Tide Wait For No Man
Proverbs,Time Cures All Things
Proverbs,Time Is Money
Proverbs,Time Is The Great Healer
Proverbs,Time Works Wonders
Proverbs,To Add Fuel (Oil) To The Fire (Flames)
Proverbs,To Angle With A Silver Hook
Proverbs,To Be Born With A Silver Spoon In One's Mouth
Proverbs,To Be Head Over Ears In Debt
Proverbs,To Be In One's Birthday Suit
Proverbs,To Be Up To The Ears In Love
Proverbs,To Be Wise Behind The Hand
Proverbs,To Beat About The Bush
Proverbs,To Beat The Air
Proverbs,To Bring Grist To Somebody's Mill
Proverbs,To Build A Fire Under Oneself
Proverbs,To Buy A Pig In A Poke
Proverbs,To Call A Spade A Spade
Proverbs,To Call Off The Dogs
Proverbs,To Carry Coals To Newcastle
Proverbs,To Cast Pearls Before Swine
Proverbs,To Cast Prudence To The Winds
Proverbs,To Come Away None The Wiser
Proverbs,To Come Off Cheap
Proverbs,To Come Off With A Whole Skin
Proverbs,To Come Off With Flying Colours
Proverbs,To Come Out Dry
Proverbs,To Come Out With Clean Hands
Proverbs,To Cook A Hare Before Catching Him
Proverbs,To Cry With One Eye And Laugh With The Other
Proverbs,To Cut One's Throat With A Feather
Proverbs,To Draw (Pull) In One's Horns
Proverbs,To Drop A Bucket Into An Empty Well
Proverbs,To Draw Water In A Sieve
Proverbs,To Eat The Calf In The Cow's Belly
Proverbs,To Err Is Human
Proverbs,To Fiddle While Rome Is Burning
Proverbs,To Fight With One's Own Shadow
Proverbs,To Find A Mare's Nest
Proverbs,To Fish In Troubled Waters
Proverbs,To Fit Like A Glove
Proverbs,To Flog A Dead Horse
Proverbs,To Get Out Of Bed On The Wrong Side
Proverbs,To Give A Lark To Catch A Kite
Proverbs,To Go For Wool And Come Home Shorn
Proverbs,To Go Through Fire And Water (Through Thick And Thin)
Proverbs,To Have A Finger In The Pie
Proverbs,To Have Rats In The Attic
Proverbs,To Hit The Nail On The Head
Proverbs,To Kick Against The Pricks
Proverbs,To Kill Two Birds With One Stone
Proverbs,To Know Everything Is To Know Nothing
Proverbs,To Know On Which Side One's Bread Is Buttered
Proverbs,To Know What's What
Proverbs,To Lay By For A Rainy Day
Proverbs,To Live From Hand To Mouth
Proverbs,To Lock The Stable-Door After The Horse Is Stolen
Proverbs,To Look For A Needle In A Haystack
Proverbs,To Love Somebody (Something) As The Devil Loves Holy Water
Proverbs,To Make A Mountain Out Of A Molehill
Proverbs,To Make Both Ends Meet
Proverbs,To Make The Cup Run Over
Proverbs,To Make (To Turn) The Air Blue
Proverbs,To Measure Another Man's Foot By One's Own Last
Proverbs,To Measure Other People's Corn By One's Own Bushel
Proverbs,To Pay One Back In One's Own Coin
Proverbs,To Plough The Sand
Proverbs,To Pour Water Into A Sieve
Proverbs,To Pull The Chestnuts Out Of The Fire For Somebody
Proverbs,To Pull The Devil By The Tail
Proverbs,To Put A Spoke In Somebody's Wheel
Proverbs,To Put Off Till Doomsday
Proverbs,To Put (Set) The Cart Before The Horse
Proverbs,To Rob One's Belly To Cover One's Back
Proverbs,To Roll In Money
Proverbs,To Run With The Hare And Hunt With The Hounds
Proverbs,To Save One's Bacon
Proverbs,To Send (Carry) Owls To Athens 
Proverbs,To Set The Wolf To Keep The Sheep
Proverbs,To Stick To Somebody Like A Leech
Proverbs,To Strain At A Gnat And Swallow A Camel
Proverbs,To Take Counsel Of One's Pillow
Proverbs,To Take The Bull By The Horns
Proverbs,To Teach The Dog To Bark
Proverbs,To Tell Tales Out Of School
Proverbs,To Throw A Stone In One's Own Garden
Proverbs,To Throw Dust In Somebody's Eyes
Proverbs,To Throw Straws Against The Wind
Proverbs,To Treat Somebody With A Dose Of His Own Medicine
Proverbs,To Use A Steam-Hammer To Crack Nuts
Proverbs,To Wash One's Dirty Linen In Public
Proverbs,To Wear One's Heart Upon One's Sleeve
Proverbs,To Weep Over An Onion
Proverbs,To Work With The Left Hand
Proverbs,Tomorrow Come Never
Proverbs,Too Many Cooks Spoil The Broth
Proverbs,Too Much Knowledge Makes The Head Bald
Proverbs,Too Much Of A Good Thing Is Good For Nothing
Proverbs,Too Much Water Drowned The Miller 
Proverbs,Too Swift Arrives As Tardy As Too Slow
Proverbs,True Blue Will Never Stain
Proverbs,True Coral Needs No Painter's Brush
Proverbs,Truth Comes Out Of The Mouths Of Babes And Sucklings
Proverbs,Truth Is Stranger Than Fiction
Proverbs,Truth Lies At The Bottom Of A Well
Proverbs,Two Blacks Do Not Make A White
Proverbs,Two Heads Are Better Than One
Proverbs,"Two Is Company, three is a crowd"
Proverbs,Velvet Paws Hide Sharp Claws
Proverbs,Virtue Is Its Own Reward
Proverbs,Wait For The Cat To Jump
Proverbs,Walls Have Ears
Proverbs,Wash Your Dirty Linen At Home
Proverbs,"Waste Not, Want Not"
Proverbs,We Know Not What Is Good Until We Have Lost It
Proverbs,We Never Know The Value Of Water Till The Well Is Dry
Proverbs,We Shall See What We Shall See
Proverbs,We Soon Believe What We Desire
Proverbs,Wealth Is Nothing Without Health
Proverbs,Well Begun Is Half Done
Proverbs,"What Can't Be Cured, Must Be Endured"
Proverbs,What Is Bred In The Bone Will Not Go Out Of The Flesh
Proverbs,What Is Done By Night Appears By Day
Proverbs,What Is Done Cannot Be Undone
Proverbs,What Is Got Over The Devil's Back Is Spent Under His Belly
Proverbs,What Is Lost Is Lost
Proverbs,What Is Sauce For The Goose Is Sauce For The Gander
Proverbs,What Is Worth Doing At Alt Is Worth Doing Well
Proverbs,"What Must Be, Must Be"
Proverbs,What The Heart Thinks The Tongue Speaks
Proverbs,What We Do Willingly Is Easy
Proverbs,"When Angry, Count A Hundred"
Proverbs,"When At Rome, Do As The Romans Do"
Proverbs,"When Children Stand Quiet, They Have Done Some Harm"
Proverbs,"When Flatterers Meet, The Devil Goes To Dinner"
Proverbs,When **** Speak It Is Too Late To Argue
Proverbs,When Pigs Fly
Proverbs,When Queen Anne Was Alive
Proverbs,"When The Cat Is Away, The Mice Will Play"
Proverbs,When The Devil Is Blind
Proverbs,"When The Fox Preaches, Take Care Of Your Geese"
Proverbs,"When The Pinch Comes, You Remember The Old Shoe"
Proverbs,"When Three Know It, Alt Know It"
Proverbs,When Wine Is In Wit Is Out
Proverbs,"Where There's A Will, There's A Way"
Proverbs,While The Grass Grows The Horse Starves
Proverbs,While There Is Life There Is Hope
Proverbs,"Who Breaks, Pays"
Proverbs,"Who Has Never Tasted Bitter, Knows Not What Is Sweet"
Proverbs,"Who Keeps Company With The Wolf, Will Learn To Howl"
Proverbs,Wise After The Event
Proverbs,With Time And Patience The Leaf Of The Mulberry Becomes Satin
Proverbs,Words Pay No Debts
Proverbs,You Can Take A Horse To The Water But You Cannot Make Him Drink
Proverbs,You Cannot Eat Your Cake And Have It
Proverbs,You Cannot Flay The Same Ox Twice
Proverbs,You Cannot Judge A Tree By It Bark
Proverbs,You Cannot Teach Old Dogs New Tricks
Proverbs,You Cannot Wash Charcoal White
Proverbs,"You Made Your Bed, Now Lie In It"
Proverbs,Zeal Without Knowledge Is A Runaway Horse
Proverbs,A broken clock is right twice a day
Proverbs,A journey of a thousand miles begins with a single step
Proverbs,All is fair in love and war
Proverbs,Better safe than sorry
Proverbs,Don't judge a man until you have walked a mile in his shoes
Proverbs,Don't put the cart before the horse
Proverbs,Don't talk the talk if you can't walk the walk
Proverbs,Don't throw out the baby with the bath water
Proverbs,"Give a man a fish, he eats for a day. Teach a man how to fish, he eats for a lifetime"
Proverbs,Great minds think alike
Proverbs,Hindsight is 20/20
Proverbs,"If at first you don't succeed, try, try again"
Proverbs,"If you snooze, you lose"
Proverbs,"If you don't have anything nice to say, don't say anything at all"
Proverbs,"If you're not part of the solution, you're part of the problem"
Proverbs,It's not over until the fat lady sings
Proverbs,Knowledge is power
Proverbs,Misery loves company
Proverbs,"Power corrupts, and absolute power corrupts absolutely"
Proverbs,The apple doesn't fall far from the tree
Proverbs,The best way to a man's heart is through his stomach
Proverbs,There's no such thing as bad publicity
Proverbs,What goes around comes around
Proverbs,What goes up must come down
Proverbs,You can catch more flies with honey than with vinegar
